falha_tipo_falha,min_humidity,max_humidity,avg_humidity,min_temp_motor1,max_temp_motor1,avg_temp_motor1,min_temp_motor2,max_temp_motor2,avg_temp_motor2,min_temp_motor3,max_temp_motor3,avg_temp_motor3,min_vibrationhz_x,max_vibrationhz_x,avg_vibrationhz_x,min_vibrationhz_y,max_vibrationhz_y,avg_vibrationhz_y,min_vibrationhz_z,max_vibrationhz_z,avg_vibrationhz_z,min_noise_dba_motor1,max_noise_dba_motor1,avg_noise_dba_motor1,min_noise_dba_motor2,max_noise_dba_motor2,avg_noise_dba_motor2,min_noise_dba_motor3,max_noise_dba_motor3,avg_noise_dba_motor3
0,15,82,37.83,6,29,14.75,5,29,17.25,7,34,21.0,10,21,15.42,11,19,14.67,10,20,15.0,19,61,38.67,18,63,40.92,17,56,38.92
0,15,82,48.5,7,27,16.33,5,29,15.33,7,28,19.42,11,21,16.17,10,21,14.33,10,20,13.67,15,63,45.08,23,64,43.17,23,64,39.92
0,37,80,57.58,9,28,19.67,5,32,15.75,6,33,18.25,11,20,15.0,11,21,15.0,12,21,15.75,15,64,41.25,18,64,37.33,15,58,34.0
0,25,82,44.33,5,25,17.67,5,31,16.58,5,29,19.17,11,21,15.25,10,21,13.75,10,20,14.33,26,64,43.17,26,51,36.92,17,63,42.0
0,15,80,42.17,5,25,16.17,8,32,22.58,8,33,20.0,11,21,15.42,11,21,15.25,10,21,15.83,16,52,36.58,22,64,43.0,17,62,35.5
0,20,82,56.58,5,25,14.83,5,31,20.92,5,34,20.08,11,21,15.83,11,21,15.25,10,20,13.75,15,64,45.17,32,63,49.5,15,62,37.83
0,20,66,39.42,5,28,14.33,7,32,20.0,5,34,17.83,10,20,15.08,12,20,15.17,11,21,16.25,17,63,38.75,17,63,41.33,17,63,38.92
0,27,79,57.08,6,29,17.17,6,31,17.67,7,33,20.0,10,21,15.58,10,20,14.5,10,21,15.17,15,64,38.58,27,62,43.0,16,64,42.17
0,15,84,56.42,9,28,22.08,6,29,21.25,6,33,18.08,11,20,15.42,10,21,16.83,10,20,15.08,15,63,46.0,16,63,36.83,19,64,42.17
0,20,84,51.0,5,26,14.08,5,29,17.42,5,31,17.33,12,21,16.58,10,19,14.67,11,21,18.17,19,63,40.58,18,59,34.08,17,61,40.08
0,18,82,51.5,5,29,17.75,5,24,13.83,6,34,21.0,10,21,14.5,10,19,14.5,10,20,16.25,15,60,34.33,19,64,41.92,16,64,36.58
0,19,84,57.08,9,29,17.75,5,28,15.17,8,31,18.08,10,21,16.33,11,21,14.67,11,21,16.5,26,62,38.83,19,61,37.5,16,63,44.08
0,17,75,45.08,7,27,13.92,11,30,16.25,6,31,21.0,11,21,15.67,10,21,15.25,10,21,14.67,18,64,38.08,23,63,45.58,17,61,44.5
0,16,83,42.75,6,29,18.25,9,32,15.83,14,34,21.0,10,21,15.5,11,19,15.0,10,20,14.67,15,60,36.25,16,59,33.42,17,62,41.75
0,21,75,48.17,7,26,17.5,8,30,16.67,5,34,20.17,11,21,16.17,11,21,14.5,10,21,14.83,18,62,44.25,23,61,41.08,15,56,32.83
0,21,72,47.92,8,29,18.25,9,31,19.92,6,31,15.67,10,20,14.42,10,20,15.0,10,20,15.0,22,57,38.17,17,55,38.08,21,60,44.42
0,34,79,57.33,7,29,18.25,6,28,15.67,5,33,23.0,10,20,15.75,10,18,13.42,10,20,15.0,16,54,34.67,19,58,38.67,15,63,45.08
0,16,82,52.0,5,26,13.75,6,32,18.5,10,31,16.17,11,20,15.58,10,21,15.17,10,21,16.25,20,62,47.25,16,64,39.08,16,63,39.25
0,19,80,55.42,5,28,15.92,6,25,16.58,8,34,22.92,11,19,15.5,10,21,15.33,11,19,15.25,15,62,36.5,20,63,45.17,17,64,36.33
0,19,84,51.25,7,29,17.5,5,29,17.58,5,34,17.92,10,20,15.5,11,21,15.33,11,21,16.08,16,59,40.0,21,58,43.5,16,64,40.42
0,24,82,53.83,7,29,18.75,6,30,19.58,7,29,20.42,10,20,15.58,12,20,15.25,10,21,15.58,30,64,47.25,17,58,36.17,16,64,36.92
0,19,80,53.5,6,25,16.08,5,32,17.08,5,34,21.25,12,21,15.25,10,21,12.83,10,21,14.75,15,64,44.17,15,62,35.42,16,64,40.33
0,20,79,44.67,5,27,13.08,5,32,21.58,6,32,17.67,10,20,14.83,10,17,13.42,11,20,17.08,17,62,42.92,26,64,42.17,15,58,35.83
0,16,83,54.25,9,25,17.42,7,32,23.67,5,34,18.58,10,18,14.75,10,19,14.92,11,20,14.67,17,58,42.92,33,59,46.08,19,64,41.33
0,31,81,46.5,6,26,15.5,9,29,21.75,6,34,18.67,10,20,13.83,10,21,14.58,12,21,16.42,20,50,31.0,18,62,43.25,15,60,38.08
0,18,82,47.67,5,27,13.83,5,32,19.08,6,32,17.42,10,21,15.25,10,18,14.5,11,17,13.83,26,55,37.0,15,64,33.67,17,62,35.83
0,15,60,39.58,9,29,18.25,5,32,18.0,7,32,16.58,10,21,15.33,10,20,16.33,11,20,14.75,16,59,40.08,15,64,33.08,15,59,39.17
0,23,84,51.83,8,23,16.58,5,30,17.92,5,33,14.5,10,21,15.08,10,17,14.08,11,21,16.75,21,55,39.42,18,59,37.0,16,64,41.92
0,23,84,56.08,5,27,17.5,5,29,16.83,9,33,22.75,10,20,14.08,10,21,15.83,10,20,16.17,18,64,43.0,15,62,37.25,16,58,39.75
0,15,81,53.08,5,29,17.83,7,32,15.17,7,34,22.33,13,21,17.33,10,21,16.08,11,19,14.92,16,56,39.42,24,60,45.25,15,62,47.25
0,20,62,37.25,9,29,18.42,5,29,17.42,6,33,18.25,10,20,14.75,10,21,16.17,12,21,16.75,15,64,43.33,17,62,38.92,16,58,40.83
0,17,75,52.25,7,24,15.83,7,30,21.58,6,34,20.0,10,21,16.0,11,21,15.58,10,21,14.67,15,60,40.58,18,62,33.33,16,64,38.0
0,21,84,52.25,5,25,14.08,5,32,20.33,6,28,17.25,10,20,15.33,10,21,16.5,13,21,15.75,17,56,36.33,23,56,39.33,22,62,39.67
0,16,84,49.25,6,27,16.17,5,24,16.58,5,34,18.08,12,19,15.92,10,19,15.17,11,21,15.75,32,59,44.08,34,63,48.42,15,63,34.42
0,16,82,48.08,6,29,17.83,5,31,18.58,8,33,19.42,10,21,15.67,13,21,17.42,12,21,15.33,16,59,38.25,15,61,30.83,20,57,36.17
0,15,76,46.58,6,29,12.58,7,30,17.0,6,34,17.25,11,19,14.75,10,19,14.17,10,20,14.67,26,62,46.25,28,63,46.92,15,57,37.83
0,32,84,61.5,8,29,14.42,6,29,14.17,10,34,20.17,10,21,14.33,10,21,14.5,10,20,15.83,18,64,40.83,15,58,33.33,18,48,35.0
0,19,79,49.33,7,28,18.0,7,32,18.08,5,29,17.08,10,20,15.17,11,21,16.08,10,18,13.33,20,59,39.75,16,61,43.92,16,57,39.67
0,23,80,62.33,14,27,20.0,9,31,17.75,6,31,16.17,10,21,15.17,11,19,15.83,11,21,15.25,19,57,35.33,17,61,37.92,15,60,39.0
0,32,84,58.33,5,29,18.0,5,31,22.42,9,28,20.42,11,21,15.5,10,20,15.0,10,21,15.17,17,56,34.83,18,61,38.33,16,55,36.92
0,15,81,49.67,7,28,19.5,7,28,16.0,6,33,20.67,11,21,16.42,11,21,15.25,10,20,14.75,15,52,37.42,17,63,44.08,18,64,44.0
0,20,83,49.83,7,27,17.75,5,31,15.08,11,34,22.17,11,21,16.17,11,18,14.0,10,21,16.25,24,45,34.33,32,53,42.75,16,59,42.67
0,15,75,42.42,6,26,16.67,5,24,14.92,5,32,19.92,10,20,16.0,11,20,16.42,10,20,14.25,17,63,34.08,15,63,40.25,20,60,44.0
0,21,84,44.33,7,29,19.08,5,31,19.75,10,34,21.08,10,16,12.92,10,21,15.67,12,21,14.42,15,60,38.42,22,62,41.67,18,59,35.25
0,28,79,49.08,7,27,16.17,5,29,16.83,7,30,20.83,10,20,14.58,10,21,15.92,12,20,15.83,19,64,38.75,15,62,42.17,19,64,48.08
0,19,81,47.08,5,28,16.75,5,31,17.75,7,34,18.17,10,20,16.0,10,20,13.58,10,21,15.75,16,61,41.75,16,64,40.33,18,59,37.5
0,17,80,50.08,5,29,16.67,9,29,17.92,6,33,19.58,10,20,15.92,10,21,13.83,11,20,14.92,22,64,42.92,19,51,36.83,15,56,35.83
0,15,79,43.25,5,28,15.33,7,30,18.67,6,34,16.5,11,21,16.92,10,21,15.25,12,20,15.58,23,63,47.33,20,64,38.42,17,57,41.92
0,17,74,46.75,5,29,14.67,6,31,15.75,6,33,20.25,12,19,15.33,11,20,14.58,11,21,16.5,21,60,37.5,16,59,36.5,18,59,36.67
0,17,84,44.83,12,27,19.33,6,32,19.75,8,33,17.42,10,21,15.25,11,21,16.58,11,21,16.08,19,60,40.42,18,64,34.67,22,59,41.42
0,16,84,45.92,6,25,14.92,12,31,20.67,5,27,15.92,10,21,15.17,12,21,17.0,11,19,14.25,20,53,37.08,16,64,34.25,17,63,37.0
0,22,81,50.64,5,28,15.73,5,29,13.27,6,32,18.09,12,21,17.0,10,21,14.91,10,21,15.27,24,60,46.45,20,64,44.82,15,62,35.82
1,69,69,69.0,23,23,23.0,25,25,25.0,25,25,25.0,17,17,17.0,21,21,21.0,10,10,10.0,32,32,32.0,58,58,58.0,15,15,15.0
0,16,71,44.25,9,29,16.08,9,30,22.83,8,34,19.25,12,21,16.67,11,20,16.58,12,21,16.75,15,64,39.08,15,62,39.0,16,62,33.17
0,35,81,56.5,5,29,15.67,6,32,17.75,7,34,21.17,12,20,15.0,11,21,15.92,10,21,16.17,21,64,47.17,18,64,36.33,16,63,42.25
0,26,70,43.92,5,29,18.0,6,29,19.5,10,34,22.58,10,21,13.75,11,21,15.67,11,21,17.5,16,64,42.5,16,64,37.67,21,58,34.42
0,15,78,45.5,5,28,14.5,6,27,17.17,7,32,18.25,10,21,14.17,10,21,17.33,11,21,15.33,15,62,43.5,17,64,38.83,16,60,37.25
1,64,64,64.0,6,6,6.0,28,28,28.0,25,25,25.0,19,19,19.0,11,11,11.0,10,10,10.0,22,22,22.0,15,15,15.0,50,50,50.0
0,19,81,45.91,8,28,19.18,5,32,14.55,15,32,22.45,15,21,17.36,10,20,14.0,11,19,15.27,16,64,35.73,15,50,29.45,18,61,36.91
0,16,78,49.5,7,29,19.83,5,31,16.75,6,34,23.25,11,20,15.08,10,20,14.25,10,20,14.75,22,60,41.42,16,62,39.92,23,63,45.33
0,25,81,55.08,5,28,18.58,12,31,21.92,5,33,21.08,10,21,18.08,10,20,16.08,10,21,16.17,19,61,39.25,24,63,39.58,16,59,38.25
0,40,84,65.92,9,26,18.5,5,30,16.0,6,34,21.75,11,21,16.92,10,21,15.67,10,21,14.67,20,63,41.25,21,62,37.58,15,51,31.33
0,29,81,55.33,5,26,16.83,6,32,18.83,7,32,18.42,10,21,14.83,11,21,16.17,10,21,17.33,21,64,43.83,17,63,35.33,17,61,36.08
0,19,82,50.83,5,29,16.92,8,27,17.08,5,34,16.83,10,19,13.5,11,21,15.0,10,19,14.92,21,60,39.0,20,64,44.25,19,59,39.33
0,15,81,50.08,5,27,14.58,6,29,15.58,5,32,16.5,10,20,15.92,10,21,13.92,10,21,16.58,21,64,43.67,19,61,42.08,16,63,32.83
0,28,75,48.92,10,28,19.75,9,31,22.0,11,31,21.67,10,21,14.83,10,21,14.0,11,21,16.83,23,62,46.92,17,60,36.5,16,60,41.92
0,30,82,57.92,6,27,19.08,5,28,13.42,10,33,22.67,10,20,13.83,11,21,18.25,10,21,15.58,19,64,46.17,25,63,42.33,16,64,39.17
0,20,81,57.83,6,28,14.92,5,32,17.17,7,28,17.17,10,20,16.33,10,20,14.42,10,20,15.5,20,64,39.83,15,63,35.75,17,61,37.17
0,15,83,41.5,6,28,16.08,7,29,16.0,8,34,23.08,11,21,17.08,10,20,14.67,10,21,16.67,17,60,40.67,24,63,46.33,15,63,40.0
0,19,82,52.17,5,22,15.75,9,29,19.58,8,30,18.5,10,21,15.92,10,19,14.17,10,20,14.67,15,56,34.5,18,64,36.17,26,62,42.25
0,16,75,47.5,5,29,15.33,5,31,17.83,8,33,20.92,10,21,14.92,10,20,16.25,10,21,13.83,17,63,39.58,16,59,35.33,16,54,34.17
0,17,74,47.42,8,28,16.5,6,30,16.67,6,29,18.75,10,21,14.42,10,19,14.0,10,18,13.33,18,63,43.5,15,58,40.67,28,63,46.42
0,16,84,49.08,6,28,15.75,6,32,16.33,8,33,18.17,10,20,15.33,11,20,16.0,10,21,15.0,17,57,32.67,22,59,41.33,20,59,42.42
0,15,66,38.75,6,29,17.42,9,32,21.92,6,34,18.33,10,20,14.75,10,21,16.42,10,20,15.75,16,61,41.83,16,59,41.08,22,63,42.17
0,16,80,51.58,5,27,11.92,5,32,19.5,5,34,18.5,10,21,16.92,10,19,14.08,10,21,14.92,18,60,39.75,16,64,38.83,15,63,34.42
0,18,79,43.5,6,26,13.25,9,32,21.33,9,33,21.08,11,21,14.42,12,21,16.08,10,21,15.0,18,63,38.67,23,63,40.08,15,63,37.75
0,15,84,55.67,18,29,23.92,8,32,22.0,7,34,21.08,11,21,16.0,12,21,17.25,10,21,15.42,16,53,35.83,27,64,46.33,22,58,39.58
0,27,83,54.17,5,25,15.33,5,32,18.5,6,33,18.5,11,21,17.08,10,20,14.17,10,19,14.58,31,63,52.42,17,63,37.17,18,58,30.75
0,17,78,46.92,7,26,18.33,7,30,17.5,5,32,18.0,10,21,14.83,11,21,16.25,10,21,14.92,15,50,33.58,19,63,37.83,20,62,44.92
0,17,75,46.58,6,28,20.5,8,32,18.92,6,34,14.33,10,20,15.08,10,20,14.08,11,21,16.0,16,63,40.08,15,62,42.08,25,64,37.08
0,15,84,49.75,6,27,15.0,5,31,16.08,6,28,17.25,13,21,17.42,11,21,15.58,10,19,13.67,15,60,32.5,17,64,39.92,17,60,37.08
0,17,78,48.42,8,26,17.08,5,25,16.42,6,34,19.5,10,21,16.0,11,21,17.0,10,19,14.25,21,63,44.25,18,55,34.92,19,60,44.33
0,24,83,56.58,6,27,16.25,5,25,15.83,5,32,12.92,10,20,15.58,11,21,15.5,10,20,15.92,19,59,43.42,18,59,33.25,22,60,42.92
0,38,75,50.92,5,25,13.92,5,31,19.92,8,30,19.33,10,20,15.33,10,21,15.0,10,21,16.75,16,63,38.5,24,64,45.92,15,63,38.33
0,20,82,36.5,5,27,17.17,9,30,22.58,6,31,18.33,10,21,15.25,10,20,14.33,10,20,15.33,18,62,40.5,17,64,46.42,15,63,35.92
0,17,83,47.42,5,27,16.42,5,32,14.58,6,33,22.75,11,21,16.25,10,21,16.17,10,21,14.58,15,64,38.0,15,64,41.5,16,62,44.5
0,15,83,57.92,6,29,15.0,6,29,17.42,9,34,21.25,10,21,15.67,12,21,16.58,10,19,13.75,15,62,44.17,22,64,45.0,16,64,42.83
0,20,81,53.08,6,28,18.08,7,29,18.08,6,34,21.42,10,21,15.25,11,20,16.83,10,21,15.33,27,62,42.92,21,58,38.58,26,54,40.42
0,27,84,63.5,5,27,14.83,6,27,16.83,5,34,16.33,12,20,15.0,10,21,14.67,10,21,15.25,27,62,43.0,17,61,46.5,15,64,33.58
0,18,76,43.75,7,27,14.75,5,32,20.58,9,33,17.75,10,20,15.42,10,21,16.08,11,19,15.92,23,58,42.67,23,64,45.67,17,62,39.33
0,18,76,41.58,6,27,15.08,6,30,17.0,6,32,19.33,10,19,13.92,11,21,15.42,11,20,15.58,31,64,50.75,21,63,38.08,32,63,45.17
0,24,80,45.83,11,28,18.5,8,30,17.58,5,33,16.67,10,21,14.58,11,21,15.42,10,21,16.33,17,60,40.67,18,64,44.25,17,63,40.58
0,17,84,56.5,7,28,16.67,5,29,17.42,6,33,18.0,10,21,14.5,10,21,14.33,11,21,16.42,24,59,39.83,15,54,33.92,18,64,42.0
0,21,81,49.92,7,28,15.5,8,32,22.42,5,33,21.58,10,19,15.0,11,20,15.75,10,18,13.33,19,62,41.83,16,62,35.92,46,64,56.42
0,19,81,49.67,6,29,19.42,10,32,20.67,8,34,21.75,10,19,15.25,10,21,14.92,10,21,14.75,17,62,43.67,15,53,33.42,15,64,42.75
0,19,83,55.33,10,28,18.08,15,29,22.75,7,33,22.25,10,20,16.33,10,20,14.08,12,21,17.58,27,63,40.42,23,59,45.08,19,61,42.58
0,27,82,51.33,5,29,16.5,8,28,19.25,5,34,21.08,10,21,15.42,12,21,16.75,10,21,15.17,20,62,43.25,20,56,36.83,16,60,33.0
0,19,83,55.42,7,29,18.42,5,32,19.42,5,34,15.0,10,20,16.92,10,20,15.08,10,20,16.08,21,61,37.0,18,64,39.17,17,63,36.17
0,16,81,52.67,10,27,18.08,6,31,17.92,6,32,19.42,10,21,15.08,10,21,16.08,12,21,15.58,16,59,37.0,18,60,42.58,21,64,42.25
0,26,80,51.5,5,28,12.08,7,31,16.92,6,34,18.42,10,21,16.0,11,18,14.25,10,19,14.92,18,60,32.83,15,58,41.42,18,54,31.25
1,62,62,62.0,13,13,13.0,29,29,29.0,8,8,8.0,17,17,17.0,10,10,10.0,16,16,16.0,50,50,50.0,20,20,20.0,18,18,18.0
0,15,78,43.82,5,27,16.36,6,30,16.0,5,29,14.64,10,21,14.55,10,21,14.0,11,20,15.55,22,62,42.73,15,60,36.45,20,61,41.0
0,15,71,45.0,7,27,15.67,5,32,19.92,5,34,19.33,10,21,14.5,10,21,16.67,10,20,15.58,16,63,41.42,22,63,45.17,16,50,30.5
0,19,78,49.0,7,27,16.25,6,32,22.25,5,33,18.58,10,21,14.5,10,21,16.08,10,21,16.33,16,60,31.0,15,60,32.67,15,51,31.42
0,21,84,45.92,7,28,14.92,6,22,18.17,5,29,19.5,10,21,16.67,10,18,15.08,10,21,15.67,16,51,31.42,16,63,36.92,22,55,39.25
0,19,76,44.83,8,24,15.25,5,27,17.5,8,34,23.33,11,20,15.33,11,21,16.33,11,21,16.33,17,61,38.75,17,64,44.17,17,64,36.75
0,15,81,47.75,5,29,19.67,5,32,17.92,6,30,15.58,10,20,14.5,13,21,16.83,10,21,16.5,19,63,36.58,20,59,40.08,17,63,33.0
0,22,83,55.67,8,29,19.92,6,32,20.17,5,32,18.67,11,21,16.92,11,19,15.33,10,20,14.83,18,62,37.17,17,61,39.42,17,62,46.33
0,24,81,56.92,9,29,17.08,7,31,18.08,10,30,21.83,10,20,14.42,11,21,17.5,11,21,16.42,16,51,33.5,18,60,42.33,23,56,48.17
0,24,84,51.33,6,29,16.25,6,30,15.17,6,30,19.33,10,19,15.5,12,21,17.42,11,20,16.33,16,63,36.67,28,63,44.5,19,61,35.58
0,18,80,49.17,8,23,15.33,6,27,16.17,11,33,20.58,12,20,17.17,10,21,16.58,10,19,13.75,24,64,43.5,25,63,45.42,17,64,43.67
0,16,83,50.08,5,24,15.08,6,29,15.92,6,34,14.75,12,21,15.33,11,21,14.83,13,21,17.0,20,54,33.67,20,54,34.5,23,63,39.58
0,19,78,47.17,7,29,21.08,6,32,15.92,5,30,18.83,10,19,13.92,10,20,14.75,11,21,16.67,17,62,37.92,15,63,39.83,16,61,41.92
0,37,76,53.08,5,29,19.08,7,30,20.25,12,31,20.0,10,21,16.17,10,20,14.92,10,21,17.92,25,59,43.33,15,64,48.08,16,64,35.5
0,19,75,50.45,7,28,20.18,6,32,17.91,5,34,17.91,11,21,15.55,11,20,16.45,12,20,17.27,16,54,38.36,15,63,43.36,15,64,39.0
1,81,81,81.0,23,23,23.0,21,21,21.0,9,9,9.0,19,19,19.0,12,12,12.0,21,21,21.0,55,55,55.0,37,37,37.0,19,19,19.0
0,20,80,50.92,6,29,18.83,6,29,18.58,5,34,19.33,10,21,14.83,10,20,13.83,10,21,16.08,23,64,46.75,20,61,45.67,20,61,38.92
0,18,84,50.17,5,26,15.25,6,30,13.08,12,30,21.58,10,21,15.67,10,20,15.33,10,21,15.25,17,64,30.83,20,58,38.67,16,63,46.58
0,25,84,53.42,5,25,12.5,5,32,18.58,8,34,23.25,10,18,13.25,10,20,13.75,10,20,15.75,16,64,33.33,17,59,34.75,25,64,43.67
0,35,74,50.92,12,29,20.42,7,31,20.75,10,34,19.33,10,21,15.75,10,21,15.0,10,21,15.25,17,61,32.17,21,59,39.83,15,60,31.67
0,17,81,50.92,9,29,20.75,14,29,21.75,5,27,18.5,12,20,15.58,10,21,16.33,11,21,15.42,15,64,43.0,19,59,42.58,18,61,37.25
0,17,78,44.83,7,26,16.0,5,32,18.17,10,33,25.0,12,21,15.0,10,21,17.33,10,21,15.0,20,64,43.08,25,60,38.92,20,63,35.08
0,15,83,48.75,11,28,20.0,7,32,23.33,5,31,23.0,11,21,16.08,11,21,14.75,11,21,15.5,18,64,43.92,17,62,38.08,15,62,38.92
0,23,66,42.33,5,27,16.17,5,28,16.83,9,33,19.42,10,21,15.17,10,21,14.0,11,18,14.42,22,63,40.0,23,56,42.42,22,55,38.17
0,36,80,58.58,5,28,16.92,5,31,20.42,10,34,24.25,10,19,14.67,10,21,15.0,10,20,15.08,21,63,42.25,16,64,36.42,16,61,38.67
0,17,80,40.42,6,27,15.0,5,32,19.58,7,34,18.08,10,18,14.58,12,21,16.33,11,20,15.42,16,62,39.0,20,49,35.75,17,64,44.33
0,19,82,43.42,6,27,18.33,12,31,19.33,6,32,16.67,10,20,14.42,10,21,15.08,11,21,15.67,18,64,35.33,24,63,42.92,20,64,46.17
0,28,84,63.25,9,28,21.5,5,32,21.5,7,33,20.0,10,20,15.67,10,21,16.17,10,18,13.33,16,56,35.83,15,63,40.17,15,63,37.42
0,24,63,43.67,5,29,15.58,6,32,21.25,6,33,18.58,10,21,17.33,10,21,15.75,10,21,15.42,19,62,45.0,21,55,38.5,25,61,46.92
0,19,77,51.33,5,29,15.42,5,30,17.33,5,23,15.67,10,21,14.33,10,21,15.42,10,21,14.67,16,62,36.58,18,62,36.33,15,63,37.17
0,17,79,50.67,8,27,16.58,6,32,20.5,7,31,18.5,10,20,14.75,10,21,16.33,11,21,15.58,15,64,37.83,17,63,41.33,15,64,41.75
0,16,76,51.83,7,27,20.0,8,29,18.5,8,34,18.83,11,21,15.5,11,20,17.08,10,21,15.5,24,61,40.83,18,60,37.83,15,64,37.08
0,18,74,51.42,5,29,15.83,5,30,16.42,10,34,19.67,10,21,16.5,10,21,14.42,10,20,15.58,17,56,33.17,21,59,38.67,19,60,43.5
0,20,83,47.75,6,29,17.75,8,32,17.75,6,33,19.25,11,21,16.42,10,21,13.58,10,21,14.83,15,64,39.42,16,61,40.08,15,62,40.25
0,19,83,57.0,5,29,14.42,6,29,20.58,5,30,20.33,10,21,15.08,10,21,14.92,10,20,14.17,15,63,37.42,15,64,39.0,15,63,45.5
0,15,67,43.83,6,28,16.42,7,30,20.83,6,20,13.17,10,21,14.08,10,21,16.67,11,21,15.92,18,51,32.33,15,57,41.17,16,59,36.58
0,30,84,60.83,5,28,16.5,6,32,19.75,6,34,21.17,10,21,15.42,12,21,16.08,11,21,16.42,22,63,44.17,19,64,48.33,16,59,37.33
0,24,83,55.5,5,28,17.33,7,32,22.33,8,34,22.08,10,20,14.67,10,20,14.5,10,18,15.33,21,61,42.75,16,64,43.92,15,63,43.5
0,34,83,58.67,6,21,13.83,5,31,17.08,15,33,23.75,10,19,14.08,10,20,15.25,11,19,15.33,18,56,40.83,16,64,47.33,16,56,34.67
0,17,83,50.42,5,26,12.75,6,32,17.33,5,34,15.25,12,21,18.0,10,20,15.17,11,19,16.08,19,62,42.92,16,64,42.33,15,46,25.92
0,20,84,46.25,5,28,15.33,7,32,16.67,5,34,20.0,11,21,15.25,10,21,14.58,13,20,16.92,16,62,40.92,15,63,40.0,19,56,34.75
0,27,84,56.5,7,29,18.33,6,32,16.33,6,33,20.0,11,21,15.92,10,20,14.67,10,21,16.83,15,64,36.0,21,63,46.08,15,64,42.17
0,15,80,51.17,7,28,14.17,7,31,18.25,9,29,15.75,10,19,15.42,10,21,15.33,10,21,16.92,17,59,38.08,26,64,38.5,17,64,42.75
0,18,83,56.58,5,28,15.58,10,29,19.17,8,29,20.92,11,20,16.17,10,20,14.42,12,20,16.92,16,59,40.92,15,64,35.92,19,61,41.5
0,29,77,54.08,6,26,16.0,13,32,24.5,5,30,18.42,12,20,16.08,10,21,16.25,10,21,16.25,25,56,37.33,17,62,42.42,16,62,38.42
0,16,84,53.92,7,29,19.0,9,31,20.08,6,33,21.08,10,21,16.33,10,21,15.58,11,21,16.42,22,63,40.08,15,58,37.67,18,61,39.42
0,22,78,51.92,7,26,16.17,6,31,16.83,12,32,23.58,11,21,16.5,10,21,15.83,10,21,16.33,17,64,36.83,15,63,39.17,19,61,38.83
0,15,80,49.17,7,29,17.75,5,30,17.75,5,34,19.08,12,21,17.33,12,21,15.25,10,21,14.75,17,64,42.42,15,64,41.5,17,62,37.0
0,24,82,45.25,5,26,15.42,6,32,24.0,6,33,18.5,11,20,16.67,10,21,14.5,10,20,15.42,18,64,35.5,20,60,42.0,19,56,36.67
0,15,72,41.83,5,27,16.67,8,32,19.17,6,28,17.33,10,21,14.08,10,21,15.92,11,20,16.17,18,64,38.67,15,63,41.0,16,64,37.75
0,18,77,51.75,6,27,15.92,11,31,22.5,8,33,23.25,10,20,14.58,12,21,18.0,10,21,16.33,21,62,41.33,16,59,32.0,15,64,41.92
0,27,82,57.58,10,29,19.17,5,30,15.67,6,34,20.42,10,20,15.92,10,21,15.08,10,21,13.92,23,64,42.33,16,57,37.92,16,51,36.17
0,19,73,44.58,5,29,15.5,5,32,17.25,7,29,19.17,10,21,16.17,10,21,15.25,11,21,14.5,22,62,40.92,17,56,36.25,19,63,42.83
0,23,84,55.67,11,29,20.83,5,29,18.83,6,30,17.58,11,20,15.67,10,21,14.0,10,21,14.0,22,63,41.08,15,63,35.92,20,64,43.25
0,18,77,54.42,5,29,17.92,5,31,19.58,7,34,19.5,11,21,15.25,10,21,16.0,11,21,15.67,17,63,42.33,18,63,42.5,20,63,35.33
0,26,81,49.92,6,28,19.42,5,24,14.58,9,29,18.5,10,21,15.08,10,21,16.08,11,21,15.33,17,64,39.33,16,58,31.5,23,55,39.5
0,40,80,56.83,6,29,16.75,11,31,20.42,5,34,19.17,10,20,15.08,10,21,15.5,11,21,15.0,18,54,29.58,15,64,41.5,21,60,40.83
0,15,80,56.5,6,28,17.67,5,30,17.42,8,34,18.75,10,21,14.83,10,21,14.5,12,19,14.5,24,62,49.08,22,57,40.75,25,62,41.08
0,15,72,33.58,12,29,22.25,6,32,21.08,5,31,17.75,10,20,15.17,10,20,15.5,11,21,17.0,16,57,40.25,16,57,40.25,19,62,38.92
0,26,78,51.17,6,28,16.58,10,31,21.67,8,32,17.08,10,21,15.25,11,19,13.25,10,19,15.42,19,61,39.17,17,64,40.67,22,56,37.25
0,19,81,49.58,5,23,13.33,5,25,12.0,5,34,14.83,10,21,15.67,11,21,16.92,10,21,15.5,15,64,34.67,15,63,40.0,35,64,47.67
0,16,80,53.67,9,26,17.0,5,32,18.08,14,31,20.92,10,20,14.83,12,21,16.42,10,21,16.92,15,59,38.0,15,58,37.25,15,64,40.25
0,21,84,50.0,5,27,15.0,5,31,17.5,5,34,16.5,12,21,15.83,11,21,16.42,10,19,15.83,15,62,38.08,28,61,45.5,16,60,39.42
0,23,84,55.83,6,27,17.75,7,30,19.92,13,31,21.83,10,21,16.17,10,21,15.33,10,18,14.17,29,61,41.92,16,61,37.92,16,62,39.08
0,15,84,47.67,9,29,15.25,8,30,17.58,5,34,19.83,10,20,13.92,10,21,17.5,10,21,17.08,24,62,47.5,15,64,38.92,17,49,31.92
0,19,84,48.33,5,27,13.67,5,31,16.58,5,32,17.17,10,19,13.75,10,21,15.17,10,20,15.5,15,60,30.0,17,63,39.67,17,63,32.42
