sensor_datehhmm,sensor_ip,min_humidity,max_humidity,avg_humidity,min_temp_motor1,max_temp_motor1,avg_temp_motor1,min_temp_motor2,max_temp_motor2,avg_temp_motor2,min_temp_motor3,max_temp_motor3,avg_temp_motor3,min_vibrationhz_x,max_vibrationhz_x,avg_vibrationhz_x,min_vibrationhz_y,max_vibrationhz_y,avg_vibrationhz_y,min_vibrationhz_z,max_vibrationhz_z,avg_vibrationhz_z,min_noise_dba_motor1,max_noise_dba_motor1,avg_noise_dba_motor1,min_noise_dba_motor2,max_noise_dba_motor2,avg_noise_dba_motor2,min_noise_dba_motor3,max_noise_dba_motor3,avg_noise_dba_motor3,temp_count_hour,sensor_created_at,falha_tipo_falha,falha_error_description,sensor_dayOfMonth
2021-11-28 16:47:00,172.18.0.2,15,79,45.17,6,27,13.75,7,30,17.67,5,32,17.67,10,18,14.58,13,20,16.42,10,21,16.25,18,59,32.92,15,56,37.08,20,62,38.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 16:48:00,172.18.0.2,18,80,45.5,5,28,16.33,7,29,16.83,7,33,18.58,10,21,15.92,10,20,15.0,11,21,15.33,17,60,35.08,25,64,41.58,15,62,42.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 16:49:00,172.18.0.2,18,74,54.33,5,28,16.5,7,28,20.42,8,33,21.33,10,19,15.0,10,21,16.25,10,20,14.92,15,63,43.42,22,62,37.67,17,63,39.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 16:50:00,172.18.0.2,15,82,40.0,6,29,17.42,5,32,19.67,6,25,17.17,10,20,15.17,10,20,14.75,10,20,15.17,23,63,46.58,15,62,37.67,16,63,41.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 16:51:00,172.18.0.2,18,77,51.5,5,29,16.75,6,31,16.0,8,30,21.17,10,21,14.67,11,21,15.25,10,21,15.67,19,63,40.17,17,61,46.25,19,61,40.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 16:52:00,172.18.0.2,18,81,49.25,5,29,18.83,8,31,20.67,5,32,18.17,10,21,14.42,11,21,16.5,10,18,14.42,17,64,41.58,24,64,45.33,17,61,37.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 16:53:00,172.18.0.2,19,84,48.83,6,28,18.67,5,30,14.67,7,34,23.83,11,21,15.58,10,21,15.67,11,20,15.33,15,63,30.33,18,62,36.42,16,54,31.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 16:54:00,172.18.0.2,15,77,46.58,6,23,14.58,6,28,18.0,9,33,22.08,11,21,15.83,10,21,14.42,10,19,15.5,16,61,38.08,16,64,43.5,18,64,43.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 16:55:00,172.18.0.2,15,56,41.58,7,29,16.25,9,28,17.83,6,31,17.92,12,19,15.5,10,20,15.08,10,21,15.0,15,50,29.67,16,63,40.83,15,64,34.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 16:56:00,172.18.0.2,18,75,42.17,8,25,15.75,5,32,17.83,5,34,15.92,10,21,15.83,13,21,17.08,10,21,14.83,16,62,35.75,17,62,43.92,22,64,41.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 16:57:00,172.18.0.2,26,81,48.75,6,28,19.33,7,27,16.75,8,31,21.42,10,21,15.17,10,20,15.25,11,20,14.83,19,64,48.83,15,59,35.08,15,62,41.5,12,2021-11-28 16:57:54.922000,falha_3,Falha Crítica,28.0
2021-11-28 16:58:00,172.18.0.2,26,77,51.08,6,25,15.83,5,31,17.75,7,29,16.92,10,21,15.0,10,17,13.92,10,20,15.0,18,64,38.25,20,61,40.42,17,62,42.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 16:59:00,172.18.0.2,15,83,48.92,7,28,18.75,5,31,19.5,5,29,21.0,11,20,16.25,12,21,17.42,10,20,15.83,18,63,40.83,16,62,38.75,15,64,40.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:00:00,172.18.0.2,41,84,61.58,6,28,15.67,9,29,17.0,5,33,13.5,10,20,14.42,10,21,13.5,11,21,16.25,16,59,38.42,18,61,43.92,16,54,35.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:01:00,172.18.0.2,16,83,57.5,6,25,16.67,6,32,17.83,5,33,19.25,10,20,16.42,11,21,16.58,11,21,15.83,17,64,35.5,15,63,41.17,16,53,34.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:02:00,172.18.0.2,20,76,53.83,7,29,18.83,5,32,20.58,6,30,20.33,11,20,14.08,10,21,16.33,10,20,15.42,24,63,44.08,18,63,40.67,16,57,40.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:03:00,172.18.0.2,17,83,42.75,6,29,20.92,8,30,20.67,6,33,18.58,10,20,15.83,11,21,16.0,10,21,15.0,22,61,44.75,16,63,36.75,15,54,31.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:04:00,172.18.0.2,20,82,59.33,9,29,20.17,9,31,19.0,8,32,20.75,11,21,16.5,10,21,14.42,10,21,15.67,20,63,42.83,16,51,35.42,17,61,35.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:05:00,172.18.0.2,17,80,52.58,5,29,17.58,5,31,18.17,5,33,17.25,10,21,16.08,11,20,15.58,11,21,16.75,17,54,32.17,19,53,39.92,15,48,34.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:06:00,172.18.0.2,17,74,51.67,6,26,17.92,5,27,15.0,6,34,22.58,10,20,13.83,10,21,15.92,11,21,15.17,21,63,46.75,16,61,42.67,16,59,38.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:07:00,172.18.0.2,20,83,47.67,5,28,13.83,9,30,20.0,16,34,25.5,10,21,16.25,10,20,13.67,10,20,15.17,15,63,43.83,15,58,39.08,18,58,37.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:08:00,172.18.0.2,20,84,52.5,14,29,20.92,5,30,15.42,7,34,20.33,10,21,16.5,10,19,14.58,10,20,16.67,22,55,38.83,16,64,44.25,20,63,40.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:09:00,172.18.0.2,15,81,46.33,7,26,16.08,9,31,20.33,5,32,14.75,10,20,15.92,10,21,16.33,12,19,15.42,17,61,41.5,18,62,40.42,16,61,44.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:10:00,172.18.0.2,15,77,49.5,6,29,16.0,5,31,19.17,8,34,21.0,10,21,15.75,12,21,16.25,11,21,15.08,19,64,44.83,15,64,40.67,22,62,42.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:11:00,172.18.0.2,15,76,50.25,5,29,17.58,7,31,17.58,7,34,23.0,10,18,13.0,10,21,15.42,11,19,15.08,20,59,39.5,20,56,35.92,16,62,42.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:12:00,172.18.0.2,18,74,39.25,8,28,16.75,6,30,20.25,8,34,23.33,11,20,14.33,10,20,14.5,10,21,16.42,17,63,37.83,22,60,44.75,22,61,45.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:13:00,172.18.0.2,16,77,45.67,6,28,17.33,13,32,22.25,8,34,21.17,10,18,14.58,10,21,14.5,10,16,13.08,15,54,37.42,15,64,38.83,16,57,31.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:14:00,172.18.0.2,17,77,57.25,8,29,17.67,7,29,17.33,6,31,18.17,10,19,14.92,14,21,17.83,12,21,16.0,17,61,35.5,25,63,43.75,19,58,36.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:15:00,172.18.0.2,19,79,57.58,14,29,22.83,6,32,22.25,10,34,22.33,10,21,16.17,11,21,15.75,12,21,16.58,20,61,42.08,18,63,36.83,18,64,35.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:16:00,172.18.0.2,20,81,48.17,5,27,14.0,9,30,17.58,6,31,17.08,10,21,14.67,10,20,14.58,10,21,15.83,24,60,39.83,18,63,45.17,15,64,35.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:17:00,172.18.0.2,19,74,52.33,6,29,18.33,5,29,17.75,7,30,18.42,11,21,15.83,11,19,14.75,11,21,14.92,17,61,39.08,21,63,39.42,21,62,45.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:18:00,172.18.0.2,28,83,54.17,5,28,18.25,8,30,21.42,6,30,17.0,10,21,15.17,12,21,17.83,10,20,15.25,17,64,45.08,15,60,37.25,29,64,49.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:19:00,172.18.0.2,17,80,47.0,8,29,20.33,9,31,17.25,7,34,15.75,11,19,15.17,10,20,14.08,10,20,13.58,16,58,38.25,24,61,40.92,18,56,35.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:20:00,172.18.0.2,16,84,46.33,7,28,14.58,6,29,17.67,5,34,21.92,11,21,16.5,10,20,14.0,10,21,16.33,16,60,37.08,17,64,45.0,24,63,44.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:21:00,172.18.0.2,15,73,47.0,7,28,16.42,5,32,14.17,8,33,23.75,10,20,16.25,10,21,16.5,10,20,13.92,23,64,42.92,18,51,33.67,15,61,38.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:22:00,172.18.0.2,17,83,42.33,5,27,17.17,5,32,20.08,6,34,16.58,10,21,16.25,12,21,17.08,10,21,16.17,17,64,45.83,23,62,42.42,24,64,44.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:23:00,172.18.0.2,19,81,52.42,5,27,14.75,6,31,15.83,5,22,11.25,13,21,16.17,10,19,15.08,10,21,16.25,21,61,41.83,26,63,42.5,18,63,40.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:24:00,172.18.0.2,23,77,46.25,5,27,16.83,6,28,15.75,5,34,20.25,10,20,15.67,10,20,14.25,11,20,16.67,19,63,40.42,19,56,37.08,16,60,33.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:25:00,172.18.0.2,19,80,55.17,8,29,17.42,13,30,20.5,7,29,19.92,10,19,15.42,10,21,14.67,10,21,15.17,15,58,38.58,16,55,35.92,18,55,33.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:26:00,172.18.0.2,16,79,45.58,6,29,16.08,11,31,22.33,5,34,24.92,10,21,17.0,10,20,16.0,11,20,16.08,15,64,42.17,22,63,46.17,16,64,44.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:27:00,172.18.0.2,16,84,58.5,5,27,19.0,8,27,16.83,7,32,19.83,11,21,16.42,10,21,15.17,10,20,14.58,24,63,41.58,15,63,38.33,18,63,44.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:28:00,172.18.0.2,15,77,53.33,5,28,14.83,7,28,18.58,8,34,20.83,10,21,16.08,10,21,14.5,10,20,14.67,17,64,38.42,18,56,35.58,18,63,42.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:29:00,172.18.0.2,16,61,41.33,8,29,17.75,5,32,14.58,6,34,17.0,10,18,14.25,10,21,14.58,11,21,17.0,15,62,34.42,17,53,35.75,17,63,33.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:30:00,172.18.0.2,17,80,53.08,6,27,15.25,5,30,18.58,5,33,17.67,10,20,15.17,10,21,16.33,11,20,15.67,30,57,45.25,18,63,36.25,20,59,40.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:31:00,172.18.0.2,25,78,50.42,5,26,15.42,12,31,19.25,6,32,17.75,11,21,16.5,10,21,16.92,10,21,15.17,18,60,43.92,22,50,35.58,16,63,39.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:32:00,172.18.0.2,37,78,62.0,5,29,15.92,5,31,17.0,9,33,23.33,10,19,12.75,10,21,15.58,11,21,16.83,15,58,34.67,17,57,40.0,18,62,42.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:33:00,172.18.0.2,26,81,43.42,5,26,12.5,9,32,21.33,6,34,20.17,10,21,16.42,10,21,14.92,13,21,17.17,19,63,44.33,15,62,39.75,25,63,47.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:34:00,172.18.0.2,21,76,49.75,5,29,15.0,5,29,19.08,13,33,24.25,10,21,16.25,10,21,15.08,10,20,16.17,18,64,36.0,17,64,44.17,19,56,38.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:35:00,172.18.0.2,18,79,45.17,6,23,15.75,5,32,16.33,5,34,22.75,10,20,16.08,11,20,16.67,11,21,17.0,19,64,42.0,15,63,38.08,15,63,40.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:36:00,172.18.0.2,18,82,52.08,7,26,16.75,5,32,18.92,6,32,16.0,11,20,16.83,11,21,15.58,10,21,15.58,15,64,32.75,15,63,38.67,15,57,34.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:37:00,172.18.0.2,19,84,54.25,6,26,15.17,7,32,21.42,5,34,19.67,10,21,15.67,10,20,14.33,11,21,16.33,26,56,44.17,17,59,38.83,18,61,46.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:38:00,172.18.0.2,28,81,51.5,5,26,15.33,5,26,13.83,5,34,22.5,10,20,16.42,10,21,15.25,10,21,15.83,15,52,34.08,24,63,42.83,17,60,42.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:39:00,172.18.0.2,22,82,56.0,6,29,18.25,5,30,17.67,14,34,21.58,10,21,15.33,10,21,15.92,10,20,16.0,19,62,41.0,18,64,44.83,18,62,35.33,12,2021-11-28 17:39:25.053000,falha_2,Falha Geral,28.0
2021-11-28 17:40:00,172.18.0.2,24,78,54.17,6,26,16.83,5,31,15.25,10,34,21.17,10,21,14.92,10,21,16.58,11,18,15.0,18,64,39.83,16,57,34.17,15,63,38.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:41:00,172.18.0.2,22,83,55.67,5,28,16.17,8,31,18.25,6,33,20.25,10,19,12.92,10,21,16.33,11,21,15.0,16,64,38.33,15,63,31.83,21,55,38.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:42:00,172.18.0.2,24,76,45.08,6,25,15.5,6,32,18.17,5,33,19.33,10,21,15.42,10,20,15.0,10,21,16.33,19,64,42.67,15,63,39.33,17,63,34.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:43:00,172.18.0.2,16,76,47.42,6,28,17.58,5,31,17.75,10,34,24.42,13,21,15.92,10,20,14.92,10,21,14.83,16,63,44.25,17,63,40.92,16,64,38.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:44:00,172.18.0.2,19,78,42.92,7,28,19.5,11,32,20.67,7,31,21.25,10,21,13.58,10,21,16.75,10,21,15.5,19,64,47.08,15,63,37.17,17,62,38.83,12,2021-11-28 17:44:20.046000,falha_1,Pequena falha,28.0
2021-11-28 17:45:00,172.18.0.2,39,83,63.67,7,28,20.92,5,30,18.0,5,34,17.58,11,21,15.92,10,20,15.75,10,20,14.42,17,60,43.25,15,60,37.92,17,64,42.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:46:00,172.18.0.2,19,73,46.92,5,29,17.5,5,29,19.17,5,30,19.08,12,21,16.5,10,21,15.0,10,18,14.25,17,62,37.0,16,63,43.5,16,58,36.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:47:00,172.18.0.2,27,77,43.92,11,26,16.75,6,31,21.0,6,33,22.25,10,21,14.42,10,20,15.17,11,21,15.67,24,62,48.58,21,62,45.5,17,64,39.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:48:00,172.18.0.2,15,74,37.75,7,25,17.92,5,32,22.0,6,30,19.08,13,21,16.25,11,20,15.25,12,21,16.17,18,62,37.33,24,64,40.5,15,64,40.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:49:00,172.18.0.2,15,84,54.67,5,25,15.0,8,28,17.17,6,29,21.58,10,19,15.67,10,21,13.92,11,21,15.83,17,61,34.67,23,59,41.0,20,62,36.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:50:00,172.18.0.2,22,74,47.5,5,28,19.42,5,32,19.5,6,34,21.75,13,20,16.0,10,21,15.75,10,19,14.75,16,63,37.58,20,62,45.67,17,62,33.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:51:00,172.18.0.2,21,79,39.83,5,28,17.08,10,32,21.58,6,34,17.17,11,21,16.92,11,20,15.83,10,21,16.42,15,64,37.33,22,58,39.83,18,64,38.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:52:00,172.18.0.2,17,80,42.67,6,27,18.17,5,30,13.92,9,28,16.92,10,21,15.83,11,21,16.08,10,21,14.58,16,62,35.5,15,61,36.0,15,56,39.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:53:00,172.18.0.2,24,80,51.33,8,29,16.25,11,31,20.17,5,34,20.75,11,21,16.08,10,19,14.92,10,21,14.5,16,64,35.83,16,64,33.42,25,64,42.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:54:00,172.18.0.2,17,72,44.33,5,28,17.83,5,31,17.83,6,34,19.17,10,21,14.42,10,21,14.67,10,20,15.17,19,64,37.83,29,64,48.17,20,61,36.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:55:00,172.18.0.2,19,78,52.73,7,28,18.09,5,31,17.36,6,32,21.09,10,21,14.64,11,20,14.45,10,21,16.09,15,58,34.91,20,61,41.73,15,62,38.0,11,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:56:00,172.18.0.2,16,73,45.83,6,29,17.08,7,31,15.5,5,33,20.08,10,21,16.42,11,20,16.0,10,21,14.17,16,64,48.33,16,62,41.08,21,58,35.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:57:00,172.18.0.2,19,84,46.08,10,28,16.92,7,31,17.75,5,34,20.67,10,20,15.75,10,21,15.83,10,18,13.17,20,58,42.5,15,62,42.0,15,62,39.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:58:00,172.18.0.2,17,79,39.75,12,29,21.67,5,31,16.25,5,34,16.67,10,20,14.75,10,21,15.25,10,21,15.75,16,62,42.5,17,61,37.08,27,58,46.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 17:59:00,172.18.0.2,18,78,45.75,6,24,16.08,5,32,17.75,5,34,23.25,10,21,15.25,12,21,16.0,10,21,15.17,18,64,37.08,16,59,44.17,16,62,34.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:00:00,172.18.0.2,17,82,53.92,5,28,17.0,5,28,20.08,7,34,19.33,11,20,14.83,12,21,16.08,11,21,15.17,15,63,37.08,19,64,40.08,16,60,42.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:01:00,172.18.0.2,22,83,52.5,10,29,21.25,7,31,22.58,8,33,22.92,10,20,14.83,10,21,16.25,10,21,15.67,18,64,41.25,19,64,39.67,20,63,47.58,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:02:00,172.18.0.2,30,80,49.75,13,29,20.75,5,30,18.58,6,33,21.58,10,20,13.67,10,21,16.08,10,18,13.58,16,57,38.0,24,61,40.33,19,59,41.83,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:03:00,172.18.0.2,19,82,58.17,5,29,15.75,5,32,14.83,5,33,19.5,10,20,14.75,11,21,16.17,12,21,16.75,21,64,36.33,22,63,47.67,15,63,32.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:04:00,172.18.0.2,16,79,61.5,9,29,17.92,5,28,14.08,6,33,17.5,11,21,15.75,11,20,15.5,10,20,15.5,19,56,40.5,16,61,44.25,15,63,39.08,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:05:00,172.18.0.2,16,76,51.5,6,29,17.5,7,31,18.5,9,33,20.75,10,19,14.67,11,20,16.42,12,21,17.0,24,61,42.75,16,62,31.33,17,55,38.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:06:00,172.18.0.2,23,82,53.58,8,29,16.25,5,32,21.92,7,32,19.75,10,19,13.92,10,21,14.75,11,21,16.0,19,48,34.17,16,61,34.83,21,58,38.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:07:00,172.18.0.2,17,71,48.67,7,25,18.33,5,30,17.33,6,33,22.33,10,20,15.33,10,20,14.17,11,21,16.42,16,61,41.08,15,62,42.67,16,60,32.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:08:00,172.18.0.2,24,84,49.0,10,27,20.67,7,31,18.67,5,32,20.25,11,20,14.83,10,19,14.33,11,21,16.58,21,60,41.42,15,61,34.0,23,59,42.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:09:00,172.18.0.2,34,79,54.08,5,29,15.58,8,32,19.0,6,34,19.08,10,21,16.0,11,21,16.83,10,21,14.33,19,64,41.42,21,59,40.58,17,63,38.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:10:00,172.18.0.2,18,75,47.42,5,29,15.5,6,32,21.67,11,33,21.92,10,21,16.83,10,21,15.08,10,20,15.0,16,63,37.83,15,64,38.08,15,63,45.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:11:00,172.18.0.2,22,81,50.5,5,29,18.83,5,27,16.92,9,34,18.92,10,20,15.58,11,20,14.33,10,21,15.75,15,63,32.58,16,58,35.75,16,64,33.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:12:00,172.18.0.2,19,83,52.5,5,28,17.0,8,32,17.25,9,33,22.5,12,20,16.08,15,21,18.25,10,21,16.17,37,61,49.67,16,61,31.5,23,62,43.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:13:00,172.18.0.2,27,79,55.75,5,25,16.25,12,31,23.0,5,33,22.33,10,21,15.17,10,21,14.83,12,21,15.0,27,63,48.42,15,61,40.58,25,59,41.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:14:00,172.18.0.2,25,81,57.67,7,29,18.0,5,29,19.42,10,31,20.25,10,20,14.92,11,21,16.92,10,20,14.25,27,64,42.75,22,63,36.33,18,58,39.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:15:00,172.18.0.2,27,79,53.75,10,28,20.0,6,32,21.42,6,32,18.25,10,21,15.58,10,21,15.17,11,21,16.58,15,61,44.33,15,59,35.75,15,64,33.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:16:00,172.18.0.2,17,84,46.67,6,28,15.5,6,31,20.08,6,33,17.33,10,20,14.33,10,21,14.5,10,19,14.33,21,60,44.33,19,59,41.25,15,56,37.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:17:00,172.18.0.2,15,83,49.83,5,24,12.92,9,32,21.58,5,33,20.08,10,20,14.33,11,20,14.75,10,21,16.0,15,62,41.08,15,60,33.0,19,59,37.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:18:00,172.18.0.2,23,79,57.33,6,29,17.42,5,32,20.08,6,34,17.75,11,21,17.17,11,21,15.75,11,21,15.25,21,64,45.67,26,64,43.92,15,62,36.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:19:00,172.18.0.2,16,79,49.83,9,28,19.25,6,29,17.92,5,34,19.08,10,21,15.0,11,21,15.58,10,21,16.33,19,60,36.42,24,60,36.17,19,63,41.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:20:00,172.18.0.2,20,82,46.08,5,29,14.08,5,31,13.0,8,33,17.5,11,19,14.33,10,20,13.17,10,21,14.17,15,61,41.33,20,62,38.83,15,59,34.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:21:00,172.18.0.2,25,77,56.67,11,29,22.0,7,26,17.17,6,31,17.67,10,21,14.75,10,21,15.42,11,21,16.75,17,57,36.75,15,64,40.08,15,56,34.92,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:22:00,172.18.0.2,17,73,37.42,5,29,15.42,6,31,21.92,6,33,22.0,12,20,15.58,10,19,15.75,12,21,16.42,17,62,37.83,17,64,47.42,19,62,39.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:23:00,172.18.0.2,15,82,56.92,7,24,16.75,14,32,23.67,10,34,21.67,10,20,15.5,10,21,15.92,11,21,17.5,16,63,35.83,17,64,35.58,16,64,47.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:24:00,172.18.0.2,18,79,46.92,5,23,13.67,6,28,16.92,9,33,22.92,11,21,16.17,11,20,15.25,10,21,15.75,25,64,49.08,17,62,39.17,27,64,45.25,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:25:00,172.18.0.2,21,82,49.5,6,21,14.5,12,26,19.08,9,34,21.33,11,20,16.08,11,21,16.33,10,21,16.33,15,64,33.08,18,61,40.5,18,47,33.33,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:26:00,172.18.0.2,21,83,47.75,5,24,15.08,8,26,18.0,5,32,17.17,11,20,16.17,10,21,14.42,11,21,16.75,17,64,44.0,23,61,40.42,20,58,41.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:27:00,172.18.0.2,19,84,51.5,7,29,18.0,5,32,20.92,8,34,21.25,10,21,15.0,15,21,18.08,10,21,14.58,20,58,42.25,16,63,42.0,15,64,42.5,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:28:00,172.18.0.2,26,81,51.58,10,28,21.25,9,31,20.0,5,33,22.33,10,21,15.17,12,21,15.58,11,21,16.83,19,62,35.0,17,58,37.58,16,64,39.75,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:29:00,172.18.0.2,23,75,52.33,6,26,12.67,5,21,12.08,11,34,21.08,12,19,15.67,10,20,16.58,11,20,16.08,15,52,35.33,23,64,50.08,22,64,44.17,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:30:00,172.18.0.2,22,80,57.17,6,29,14.42,6,30,18.5,5,34,18.17,11,20,16.17,11,21,15.92,10,19,15.67,21,61,43.75,18,61,40.5,18,56,35.67,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:31:00,172.18.0.2,21,80,47.17,5,29,15.42,5,29,19.17,7,29,20.5,10,20,15.67,11,21,15.83,10,20,15.5,24,64,47.83,17,56,38.83,18,60,39.42,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:32:00,172.18.0.2,16,79,50.67,6,29,16.17,11,32,22.58,5,34,15.08,10,21,16.5,10,19,15.25,10,18,15.0,21,58,36.58,36,60,48.33,15,57,37.0,12,sem_falha,sem_falha,sem_falha,sem_falha
2021-11-28 18:33:00,172.18.0.2,37,84,58.25,5,29,15.33,7,32,20.67,6,32,18.0,10,20,14.67,10,21,16.0,10,21,15.92,15,63,31.75,18,60,42.17,15,62,40.5,12,sem_falha,sem_falha,sem_falha,sem_falha
